Symbol,Name,Country,IPO,Sector,Industry
AXR,AMREP Corporation Common Stock,United States,,Consumer Services,Homebuilding
AXS,Axis Capital Holdings Limited Common Stock,Bermuda,2003.0,Finance,Property-Casualty Insurers
AXS^E,Axis Capital Holdings Limited Depositary Shares each representing 1/100th interest in a share of a 5.50% Series E Preferred Shares,Bermuda,,,
AXTA,Axalta Coating Systems Ltd. Common Shares,United States,2014.0,Basic Industries,Paints/Coatings
AYI,Acuity Brands Inc. ,United States,,Consumer Durables,Building Products
AYX,Alteryx Inc. Class A Common Stock,United States,2017.0,Technology,Computer Software: Prepackaged Software
AZEK,The AZEK Company Inc. Class A Common Stock,United States,2020.0,,
AZO,AutoZone Inc. Common Stock,United States,,,
AZRE,Azure Power Global Limited Equity Shares,India,2016.0,Public Utilities,Electric Utilities: Central
AZUL,Azul S.A. American Depositary Shares (each representing three preferred shares),Brazil,2017.0,Transportation,Air Freight/Delivery Services
AZZ,AZZ Inc.,United States,,Capital Goods,Industrial Machinery/Components
B,Barnes Group Inc. Common Stock,United States,,Capital Goods,Office Equipment/Supplies/Services
BA,Boeing Company (The) Common Stock,United States,,Capital Goods,Aerospace
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,China,2014.0,Consumer Services,Catalog/Specialty Distribution
BAC,Bank of America Corporation Common Stock,United States,,Finance,Major Banks
BAC^B,Bank of America Corporation Depositary Shares each representing a 1/1000th interest in a share of 6.000% Non-Cumulative Preferred Stock Series GG,United States,,,
BAC^E,Bank of America Corporation Depositary Sh repstg 1/1000th Perp Pfd Ser E,United States,,,
BAC^K,Bank of America Corporation Depositary Shares each representing a 1/1000th interest in a share of 5.875% Non- Cumulative Preferred Stock Series HH,United States,,,
BAC^L,Bank of America Corporation Non Cumulative Perpetual Conv Pfd Ser L,United States,,,
BAC^M,Bank of America Corporation Depositary Shares each representing a 1/1000th interest in a share of 5.375% Non-Cumulative Preferred Stock Series KK,United States,,,
BAC^N,Bank of America Corporation Depositary shares each representing 1/1000th interest in a share of 5.000% Non-Cumulative Preferred Stock Series LL,United States,,,
BAC^O,Bank of America Corporation Depositary shares each representing 1/1000th interest in a share of 4.375% Non-Cumulative Preferred Stock Series NN,United States,,,
BAC^P,Bank of America Corporation Depositary Shares each representing a 1/1000th interest in a share of 4.125% Non-Cumulative Preferred Stock Series PP,United States,,,
BAC^Q,Bank of America Corporation Depositary shares each representing 1/1000th interest in a share of 4.250% Non-Cumulative Preferred Stock Series QQ,United States,,,
BACA,Berenson Acquisition Corp. I Class A Common Stock,,2021.0,Finance,Business Services
BAH,Booz Allen Hamilton Holding Corporation Common Stock,United States,2010.0,Consumer Services,Professional Services
BAK,Braskem SA ADR,Brazil,,Basic Industries,Major Chemicals
BALY,Bally's Corporation Common Stock,,2019.0,Consumer Services,Recreational Products/Toys
BAM,Brookfield Asset Management Inc. Common Stock,Canada,,Miscellaneous,Other Consumer Services
BAMH,Brookfield Finance Inc. 4.625% Subordinated Notes due October 16 2080,,2020.0,Consumer Services,Building operators
BAMI,Brookfield Finance Inc. 4.50% Perpetual Subordinated Notes,,2020.0,Consumer Services,Building operators
BAMR,Brookfield Asset Management Reinsurance Partners Ltd. Class A Exchangeable Limited Voting Shares,,2021.0,,
BANC,Banc of California Inc. Common Stock,United States,,Finance,Major Banks
BANC^E,Banc of California Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 7.000% Non-Cumulative Perpetual Preferred Stock Series E,United States,,,
BAP,Credicorp Ltd. Common Stock,Peru,,Finance,Commercial Banks
BARK,BARK Inc. Class A Common Stock,,2020.0,Consumer Services,Department/Specialty Retail Stores
BAX,Baxter International Inc. Common Stock,United States,,Health Care,Medical/Dental Instruments
BB,BlackBerry Limited Common Stock,Canada,,,
BBAR,Banco BBVA Argentina S.A. ADS,Argentina,,Finance,Commercial Banks
BBD,Banco Bradesco Sa American Depositary Shares,Brazil,,Finance,Commercial Banks
BBDC,Barings BDC Inc. Common Stock,United States,,Finance,Investment Managers
BBDO,Banco Bradesco Sa American Depositary Shares (each representing one Common Share),Brazil,,Finance,Commercial Banks
BBL,BHP Group PlcSponsored ADR,Australia,,Energy,Coal Mining
BBLN,Babylon Holdings Limited Class A Ordinary Shares,United States,,,
BBN,BlackRock Taxable Municipal Bond Trust Common Shares of Beneficial Interest,United States,2010.0,Finance,Finance Companies
BBU,Brookfield Business Partners L.P. Limited Partnership Units ,,2016.0,Capital Goods,Building Products
BBVA,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,Spain,,Finance,Commercial Banks
BBW,Build-A-Bear Workshop Inc. Common Stock,United States,2004.0,Consumer Services,Recreational Products/Toys
BBWI,Bath & Body Works Inc.,United States,,Miscellaneous,Diversified Commercial Services
BBY,Best Buy Co. Inc. Common Stock,United States,,Consumer Services,Consumer Electronics/Video Chains
BC,Brunswick Corporation Common Stock,United States,,Consumer Non-Durables,Recreational Products/Toys
BC^A,Brunswick Corporation 6.500% Senior Notes due 2048,United States,,,
BC^B,Brunswick Corporation 6.625% Senior Notes due 2049,United States,,,
BC^C,Brunswick Corporation 6.375% Notes due 2049,United States,,,
BCAT,BlackRock Capital Allocation Trust Common Shares of Beneficial Interest,United States,2020.0,Finance,Finance/Investors Services
BCC,Boise Cascade L.L.C. Common Stock,United States,2013.0,,
BCE,BCE Inc. Common Stock,Canada,,Public Utilities,Telecommunications Equipment
BCH,Banco De Chile Banco De Chile ADS,Chile,,Finance,Commercial Banks
BCO,Brinks Company (The) Common Stock,United States,,Miscellaneous,Diversified Manufacture
BCS,Barclays PLC Common Stock,United Kingdom,,Finance,Commercial Banks
BCSF,Bain Capital Specialty Finance Inc. Common Stock,United States,2018.0,Finance,Finance/Investors Services
BCX,BlackRock Resources Common Shares of Beneficial Interest,United States,2011.0,Finance,Finance/Investors Services
BDC,Belden Inc Common Stock,United States,,Basic Industries,Telecommunications Equipment
BDJ,Blackrock Enhanced Equity Dividend Trust,United States,2005.0,Finance,Finance Companies
BDN,Brandywine Realty Trust Common Stock,United States,,Consumer Services,Real Estate Investment Trusts
BDX,Becton Dickinson and Company Common Stock,United States,,Health Care,Medical/Dental Instruments
BDXB,Becton Dickinson and Company Depositary Shares each Representing a 1/20th Interest in a Share of 6.00% Mandatory Convertible Preferred Stock Series B,United States,,Health Care,Medical/Dental Instruments
BE,Bloom Energy Corporation Class A Common Stock,,2018.0,Consumer Durables,Electrical Products
BEDU,Bright Scholar Education Holdings Limited American Depositary Shares each  representing one Class A Ordinary Share,China,2017.0,Miscellaneous,Other Consumer Services
BEKE,KE Holdings Inc American Depositary Shares (each representing three Class A Ordinary Shares),China,2020.0,Finance,Real Estate
BEN,Franklin Resources Inc. Common Stock,United States,,Finance,Investment Managers
BEP,Brookfield Renewable Partners L.P. ,,,Public Utilities,Electric Utilities: Central
BEP^A,Brookfield Renewable Partners L.P. 5.25% Class A Preferred Limited Partnership Units Series 17,,,,
BEPC,Brookfield Renewable Corporation Class A Subordinate Voting Shares ,,2020.0,,
BEPH,Brookfield BRP Holdings (Canada) Inc. 4.625% Perpetual Subordinated Notes,,,,
BERY,Berry Global Group Inc. Common Stock,United States,2012.0,Consumer Non-Durables,Plastic Products
BEST,BEST Inc. American Depositary Shares each representing one Class A Ordinary Share,Cayman Islands,2017.0,,
BF/A,Brown Forman Corporation,United States,,,
BF/B,Brown Forman Corporation,United States,,,
BFAM,Bright Horizons Family Solutions Inc. Common Stock,United States,2013.0,Miscellaneous,Other Consumer Services
BFK,BlackRock Municipal Income Trust,United States,,Finance,Finance Companies
BFLY,Butterfly Network Inc. Class A Common Stock,,2020.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
BFS,Saul Centers Inc. Common Stock,United States,1993.0,Consumer Services,Real Estate Investment Trusts
BFS^D,Saul Centers Inc. Depositary Shares each representing 1/100th of a share of 6.125% Series D Cumulative Redeemable Preferred Stock,United States,,,
BFS^E,Saul Centers Inc. Depositary shares each representing a 1/100th fractional interest in a share of 6.000% Series E Cumulative Redeemable Preferred Stock,United States,,,
BFZ,BlackRock California Municipal Income Trust,United States,2001.0,Finance,Finance Companies
BG,Bunge Limited Bunge Limited,United States,2001.0,Basic Industries,Industrial Specialties
BGB,Blackstone Strategic Credit Fund Common Shares,,2012.0,Finance,Trusts Except Educational Religious and Charitable
BGH,Barings Global Short Duration High Yield Fund Common Shares of Beneficial Interests,United States,2012.0,Finance,Investment Managers
BGIO,BlackRock 2022 Global Income Opportunity Trust Common Shares of Beneficial Interest,United States,2017.0,Finance,Finance Companies
BGR,BlackRock Energy and Resources Trust,United States,2004.0,Finance,Trusts Except Educational Religious and Charitable
BGS,B&G Foods Inc. B&G Foods Inc. Common Stock,United States,,Consumer Non-Durables,Packaged Foods
BGSF,BGSF Inc. Common Stock,United States,,Technology,Diversified Commercial Services
BGSX,Build Acquisition Corp. Class A Common Stock,,2021.0,,
BGT,BlackRock Floating Rate Income Trust,United States,2004.0,Finance,Trusts Except Educational Religious and Charitable
BGX,Blackstone Long Short Credit Income Fund Common Shares,,2011.0,Finance,Trusts Except Educational Religious and Charitable
BGY,Blackrock Enhanced International Dividend Trust,United States,2007.0,Finance,Trusts Except Educational Religious and Charitable
BH,Biglari Holdings Inc. Class B Common Stock,United States,2018.0,Consumer Services,Restaurants
BHC,Bausch Health Companies Inc. Common Stock,Canada,,,
BHE,Benchmark Electronics Inc. Common Stock,United States,,Technology,Electrical Products
BHG,Bright Health Group Inc. Common Stock,,2021.0,Health Care,Medical Specialities
BHIL,Benson Hill Inc. Common Stock,,2021.0,,Farming/Seeds/Milling
BHK,Blackrock Core Bond Trust Blackrock Core Bond Trust,United States,2001.0,Finance,Finance Companies
BHLB,Berkshire Hills Bancorp Inc. Common Stock,United States,,Finance,Savings Institutions
BHP,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),Australia,,Basic Industries,Precious Metals
BHR,Braemar Hotels & Resorts Inc. Common Stock,United States,2013.0,Consumer Services,Real Estate Investment Trusts
BHR^B,Braemar Hotels & Resorts Inc. 5.50% Series B Cumulative Convertible Preferred Stock par value $0.01 per share,United States,,,
BHR^D,Braemar Hotels & Resorts Inc. 8.25% Series D Cumulative Preferred Stock  par value $0.01 per share,United States,,,
BHV,BlackRock Virginia Municipal Bond Trust,United States,2002.0,Finance,Finance/Investors Services
BHVN,Biohaven Pharmaceutical Holding Company Ltd. Common Shares,United States,2017.0,Health Care,Biotechnology: Pharmaceutical Preparations
BIF,Boulder Growth & Income Fund Inc.,United States,,Finance,Investment Managers
BIG,Big Lots Inc. Common Stock,United States,,Consumer Services,Department/Specialty Retail Stores
BIGZ,BlackRock Innovation and Growth Trust Common Shares of Beneficial Interest,,2021.0,,
BILL,Bill.com Holdings Inc. Common Stock,,2019.0,Technology,Computer Software: Prepackaged Software
BIO,Bio-Rad Laboratories Inc. Class A Common Stock,United States,,Capital Goods,Biotechnology: Laboratory Analytical Instruments
BIO/B,Bio-Rad Laboratories Inc.,United States,,,
BIP,Brookfield Infrastructure Partners LP Limited Partnership Units,Bermuda,,Consumer Services,Marine Transportation
BIP^A,Brookfield Infrastructure Partners LP 5.125% Class A Preferred Limited Partnership Units Series 13,Bermuda,,,
BIP^B,Brookfield Infrastructure Partners LP 5.000% Class A Preferred Limited Partnership Units Series 14,Bermuda,,,
BIPC,Brookfield Infrastructure Partners LP Class A Subordinate Voting Shares ,,2020.0,,
BIPH,Brookfield Infrastructure Corporation 5.000% Subordinated Notes due 2081,,2021.0,Health Care,Medical/Dental Instruments
BIT,BlackRock Multi-Sector Income Trust Common Shares of Beneficial Interest,,2013.0,Finance,Trusts Except Educational Religious and Charitable
BITE,Bite Acquisition Corp. Common Stock,,2021.0,,
BJ,BJ's Wholesale Club Holdings Inc. Common Stock,United States,2018.0,Consumer Services,Department/Specialty Retail Stores
BK,The Bank of New York Mellon Corporation Common Stock,United States,,Finance,Investment Managers
BKD,Brookdale Senior Living Inc. Common Stock,United States,2005.0,Health Care,Hospital/Nursing Management
BKE,Buckle Inc. (The) Common Stock,United States,,Consumer Services,Clothing/Shoe/Accessory Stores
BKH,Black Hills Corporation Common Stock,United States,,Public Utilities,Electric Utilities: Central
BKI,Black Knight Inc. Common Stock ,,2017.0,Technology,EDP Services
BKKT,Bakkt Holdings Inc. Class A Common Stock,United States,,Technology,Computer Software: Prepackaged Software
BKN,BlackRock Investment Quality Municipal Trust Inc. (The),United States,1993.0,Finance,Trusts Except Educational Religious and Charitable
BKR,Baker Hughes Company Class A Common Stock,,2017.0,Energy,Oilfield Services/Equipment
BKSY,BlackSky Technology Inc. Class A Common Stock,,2019.0,Capital Goods,Industrial Machinery/Components
BKT,BlackRock Income Trust Inc. (The),United States,,Finance,Trusts Except Educational Religious and Charitable
BKU,BankUnited Inc. Common Stock,United States,2011.0,Finance,Savings Institutions
BLD,TopBuild Corp. Common Stock,United States,2015.0,Capital Goods,Engineering & Construction
BLDR,Builders FirstSource Inc. Common Stock,United States,2005.0,Consumer Services,RETAIL: Building Materials
BLE,BlackRock Municipal Income Trust II,United States,2002.0,Finance,Finance/Investors Services
BLK,BlackRock Inc. Common Stock,United States,1999.0,Finance,Investment Bankers/Brokers/Service
BLL,Ball Corporation Common Stock,United States,,Consumer Durables,Containers/Packaging
BLND,Blend Labs Inc. Class A Common Stock,,2021.0,Technology,EDP Services
BLUA,BlueRiver Acquisition Corp. Class A Ordinary Shares,,2021.0,Finance,Business Services
BLW,Blackrock Limited Duration Income Trust,United States,2003.0,Finance,Trusts Except Educational Religious and Charitable
BLX,Banco Latinoamericano de Comercio Exterior S.A.,Panama,1992.0,Finance,Commercial Banks
BMA,Banco Macro S.A.  ADR (representing Ten Class B Common Shares),Argentina,,Finance,Commercial Banks
BMAC,Black Mountain Acquisition Corp. Class A Common Stock,,2021.0,,
BME,Blackrock Health Sciences Trust,United States,2005.0,Finance,Trusts Except Educational Religious and Charitable
BMEZ,BlackRock Health Sciences Trust II Common Shares of Beneficial Interest,,2020.0,Finance,Trusts Except Educational Religious and Charitable
BMI,Badger Meter Inc. Common Stock,United States,,Capital Goods,Industrial Machinery/Components
